ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-12-10,715.2725674470772,-55.71647696149251,1500.593625207162,715.2725674470772,715.2725674470772,25.697392231638574,25.697392231638574,25.697392231638574,25.697392231638574,25.697392231638574,25.697392231638574,0.0,0.0,0.0,740.9699596787158
2023-12-11,715.0936251606369,32.45640399118338,1621.068635117081,715.0936251606369,715.0936251606369,77.65278579572153,77.65278579572153,77.65278579572153,77.65278579572153,77.65278579572153,77.65278579572153,0.0,0.0,0.0,792.7464109563584
2023-12-12,714.9146828741965,-101.54790597978274,1435.1663564733,714.9146828741965,714.9146828741965,-85.79778944932532,-85.79778944932532,-85.79778944932532,-85.79778944932532,-85.79778944932532,-85.79778944932532,0.0,0.0,0.0,629.1168934248711
2023-12-17,714.0199714419946,48.91999987775814,1519.0035153590145,714.0199714419946,714.0199714419946,25.69739223172198,25.69739223172198,25.69739223172198,25.69739223172198,25.69739223172198,25.69739223172198,0.0,0.0,0.0,739.7173636737166
2023-12-18,713.8410291555541,70.67350460129104,1499.9050569298936,713.8410291555541,713.8410291555541,77.65278579679176,77.65278579679176,77.65278579679176,77.65278579679176,77.65278579679176,77.65278579679176,0.0,0.0,0.0,791.4938149523459
2023-12-25,712.5884331504715,64.39429515356723,1529.1326025114288,712.5884331504715,712.5884331504715,77.65278579618743,77.65278579618743,77.65278579618743,77.65278579618743,77.65278579618743,77.65278579618743,0.0,0.0,0.0,790.2412189466589
2023-12-26,712.4094908640311,-132.70834013078246,1411.2103235279374,712.4094908640311,712.4094908640311,-85.79778944978597,-85.79778944978597,-85.79778944978597,-85.79778944978597,-85.79778944978597,-85.79778944978597,0.0,0.0,0.0,626.6117014142451
2023-12-27,712.2305485775908,-107.91854380903078,1455.2682931444315,712.2305485775908,712.2305485775908,-49.58302435402774,-49.58302435402774,-49.58302435402774,-49.58302435402774,-49.58302435402774,-49.58302435402774,0.0,0.0,0.0,662.647524223563
2023-12-28,712.0516062911503,-314.03225028189013,1164.8446263062854,712.0516062911503,712.0516062911503,-274.4300139603676,-274.4300139603676,-274.4300139603676,-274.4300139603676,-274.4300139603676,-274.4300139603676,0.0,0.0,0.0,437.6215923307827
2023-12-29,711.8726640047099,193.86610091187646,1694.6955554547142,711.8726640047099,711.8726640047099,207.88214383225605,207.88214383225605,207.88214383225605,207.88214383225605,207.88214383225605,207.88214383225605,0.0,0.0,0.0,919.7548078369659
2023-12-30,711.6937217182696,52.01486405070828,1571.7101671116354,711.6937216948356,711.6937217315993,98.57850590408842,98.57850590408842,98.57850590408842,98.57850590408842,98.57850590408842,98.57850590408842,0.0,0.0,0.0,810.272227622358
2023-12-31,711.5147794318292,-20.368097304335656,1475.0092627397519,711.5147793803344,711.514779474601,25.697392232090586,25.697392232090586,25.697392232090586,25.697392232090586,25.697392232090586,25.697392232090586,0.0,0.0,0.0,737.2121716639198
2024-01-01,711.3358371453887,40.25900471408069,1543.1359310406076,711.3358370607759,711.3358372230698,77.65278579642039,77.65278579642039,77.65278579642039,77.65278579642039,77.65278579642039,77.65278579642039,0.0,0.0,0.0,788.9886229418091
2024-01-02,711.1568948589485,-163.1897779930474,1365.2054439658289,711.1568947340974,711.1568949907594,-85.79778944949324,-85.79778944949324,-85.79778944949324,-85.79778944949324,-85.79778944949324,-85.79778944949324,0.0,0.0,0.0,625.3591054094552
2024-01-03,710.977952572508,-91.85734551250748,1404.7628940724187,710.9779523904942,710.9779527487653,-49.583024354318674,-49.583024354318674,-49.583024354318674,-49.583024354318674,-49.583024354318674,-49.583024354318674,0.0,0.0,0.0,661.3949282181893
2024-01-04,710.7990102860676,-305.7089999684037,1220.9003561703307,710.7990100259972,710.7990105412983,-274.4300139601807,-274.4300139601807,-274.4300139601807,-274.4300139601807,-274.4300139601807,-274.4300139601807,0.0,0.0,0.0,436.36899632588694
2024-01-05,710.6200679996272,173.306060095426,1649.2568646105167,710.6200676759566,710.6200683096139,207.88214383087,207.88214383087,207.88214383087,207.88214383087,207.88214383087,207.88214383087,0.0,0.0,0.0,918.5022118304971
2024-01-06,710.4411257131869,62.63350817946183,1558.4949559405115,710.4411252985005,710.441126100829,98.57850590338376,98.57850590338376,98.57850590338376,98.57850590338376,98.57850590338376,98.57850590338376,0.0,0.0,0.0,809.0196316165707
